rain_1h,rain_24h,rain_72h,api_14d,soil_moisture,slope,soil_depth,rock_strength,ndvi,drainage,seismic_zone,road_cut,pore_pressure,ground_tilt,displacement_rate,risk
3.7072,28.3066,84.8015,155.3638,26.368,37.9799,3.8057,3.7379,0.5955,2.6288,5,0.8437,27.5917,0.4641,0.8641,1
19.2316,44.4266,57.082,92.3384,24.3107,19.8705,2.5998,4.1401,0.5617,2.7722,5,0.9122,25.3392,0.0319,0.278,0
3.2977,13.0493,19.799,32.1653,20.6193,18.3606,3.3321,4.4762,0.762,2.5211,5,0.5891,31.2816,0.0639,0.0397,0
4.358,78.4897,167.7706,361.7044,38.0343,32.0246,3.2277,4.61,0.5833,2.2671,5,0.5407,29.2811,0.3782,0.9836,2
7.2791,24.1614,37.0247,51.5087,11.848,31.3101,5.0,4.5689,0.6823,2.9207,5,0.8174,20.205,0.4699,0.252,0
18.9369,51.0083,119.8149,161.1669,27.1937,35.1784,4.0505,4.1633,0.6328,2.2697,5,1.0,25.9133,0.413,1.0716,2
4.6585,21.3195,29.1996,47.3517,29.6472,27.8039,4.0359,5.9448,0.6731,2.4446,5,0.954,15.3921,0.2274,1.261,0
7.7851,19.9197,27.4891,52.2062,20.8342,48.0855,4.228,4.3753,0.7146,2.6308,5,0.8361,25.7169,0.7282,1.5166,0
22.7194,57.7728,155.8767,179.5503,28.1338,34.2848,2.9089,4.0487,0.7718,2.7882,5,0.6809,37.9348,0.2372,2.2319,2
1.6696,20.6902,28.4009,54.8714,26.3668,34.8631,4.6391,6.0976,0.7439,1.7258,5,0.7096,16.6625,0.8825,0.7762,0
25.4917,63.2941,82.9674,124.7542,30.3497,34.5779,3.5433,3.5223,0.7957,2.8302,5,0.6938,25.3848,0.3412,0.7845,0
1.5694,24.3564,49.1948,61.3049,26.1526,41.0233,3.3598,6.0949,0.5737,2.3324,5,0.6511,24.0105,0.1312,0.0619,0
33.043,122.7459,319.37,195.1561,26.8438,37.6081,2.3067,2.3046,0.4497,2.928,4,0.5854,36.2929,1.0253,2.0845,3
0.6893,1.6487,2.7833,2.4009,14.242,36.5361,3.0385,3.8983,0.5859,3.9324,5,0.8273,14.4238,0.5478,0.0589,0
21.3598,99.8023,236.5042,242.354,38.5834,38.8879,1.8107,2.6303,0.95,2.0956,5,0.4562,32.9997,1.0214,0.6337,2
17.6484,65.0461,105.9007,134.8887,24.585,18.4031,3.1766,2.9379,0.5944,2.5665,5,0.8522,12.705,0.7029,0.4305,1
17.744,45.8783,105.9754,150.1804,28.2055,18.7052,2.8813,4.7529,0.3643,2.3847,5,0.6112,34.0273,0.0653,3.1413,1
14.8679,168.9785,340.9224,302.9718,52.2827,32.3915,3.0415,4.5855,0.95,2.2834,5,0.7894,49.8749,0.477,1.6066,3
5.2533,12.1308,33.7195,58.0286,15.1326,31.4186,2.1526,3.6917,0.6332,1.9072,5,0.5662,5.9388,0.1832,0.8045,0
6.3867,27.6878,77.5007,55.0915,17.0172,37.6385,4.0332,5.9337,0.4991,2.6881,5,0.4081,20.5546,0.4127,1.2494,0
4.7496,54.8777,116.6649,191.7983,37.6517,33.1601,3.9333,5.4344,0.456,2.0531,5,0.9629,32.6442,0.1954,0.8078,2
8.0269,147.6016,266.6601,312.2446,42.1882,37.6549,4.9208,4.2484,0.6271,3.5998,4,0.8787,47.7725,1.8213,1.8571,3
16.7695,106.1344,239.4948,146.6858,35.1029,23.0352,4.8953,2.4914,0.7066,2.7958,5,0.6415,40.184,0.5724,3.7998,3
24.0403,67.7438,175.5293,160.0707,28.5477,32.914,3.5406,5.2589,0.6969,1.8502,5,1.0,26.3812,0.1436,0.2624,2
17.2235,49.3777,96.3971,196.5198,28.2541,22.2715,4.3211,3.8173,0.7261,2.8247,4,0.9966,20.6233,0.0069,0.6882,0
26.8567,92.2715,256.9039,441.2152,42.8045,36.0949,3.6352,4.5922,0.4149,2.6658,5,0.8051,33.3084,0.3609,1.1319,3
30.5799,80.111,129.1788,210.7549,39.403,17.9737,3.0154,5.0977,0.456,1.9287,5,0.4401,25.0802,0.3938,0.0316,1
4.8773,29.2108,52.529,67.0069,20.0719,35.7865,3.1497,3.8988,0.6075,2.5811,5,0.4587,23.1645,0.54,2.1884,0
1.2169,8.857,24.4009,39.4785,16.3698,21.248,3.975,5.5788,0.7563,2.7335,5,0.7326,13.1506,0.1167,0.3147,0
18.8813,66.1804,93.8087,199.339,22.5052,29.9318,6.5,3.9205,0.5526,3.895,4,0.8864,31.3058,0.3854,0.4537,1
40.4259,123.3074,361.2263,758.0442,55.9326,40.1594,4.4502,4.8388,0.3111,1.9459,5,1.0,55.0622,1.2167,3.357,3
1.2036,3.9746,4.8979,9.6177,12.6916,34.819,3.6218,5.0552,0.7192,2.8213,5,0.7474,8.5894,1.4412,0.1221,0
25.7233,72.4491,161.024,136.6295,36.3394,19.8347,3.8354,5.2123,0.2484,1.9022,5,0.8496,29.717,0.1097,1.2702,1
16.8373,55.601,116.1231,229.9477,28.0401,27.6208,3.8274,6.0442,0.5436,2.3974,5,0.9169,21.5831,0.4428,2.1716,1
18.1721,65.6167,77.363,68.9324,32.7898,20.989,3.3187,3.4778,0.7106,2.0028,5,0.4007,25.1031,0.6622,0.8388,1
25.4869,125.2895,326.5716,609.9454,55.7321,19.4419,4.0808,3.1672,0.7065,3.475,5,0.5967,52.1201,0.2811,0.7661,3
6.9977,17.7857,38.6478,31.5734,20.1157,33.9413,3.2601,3.9786,0.3929,3.3751,4,0.7783,15.2125,0.3982,0.1186,0
11.6607,35.5784,74.4221,100.5099,31.6874,37.4824,2.4896,7.3436,0.7258,3.2751,5,0.8056,21.8207,0.2627,0.7761,0
9.8122,25.0558,51.4795,59.475,21.9927,36.5248,3.8335,5.6506,0.787,2.2275,5,0.5059,17.4066,0.5055,1.8738,0
24.8427,59.312,141.0552,209.942,31.2376,37.821,3.9538,3.7499,0.6942,2.1011,5,0.8264,30.7496,1.5717,1.7627,2
12.489,46.712,133.0152,207.5159,26.5117,32.9047,3.2688,3.9523,0.5772,2.6139,4,0.8457,19.6491,0.2698,1.3248,1
65.2582,153.1987,310.7892,393.634,45.585,30.8129,3.6789,4.2849,0.6696,3.723,4,0.7417,42.887,0.535,0.8492,3
8.7928,44.5977,68.0065,96.4937,22.5075,24.4154,4.2648,4.573,0.5131,3.2079,5,0.8202,23.3625,0.3461,0.1708,0
4.1234,20.4441,39.6553,26.6198,18.0654,29.4794,3.3534,4.9412,0.7488,4.0789,5,0.7633,21.4518,0.9709,0.5586,0
6.3234,75.8739,193.4044,368.3215,38.1263,22.4292,2.9977,4.9829,0.8063,2.4142,5,0.7891,34.819,1.0882,0.0345,1
1.0204,3.773,8.9952,9.611,21.7537,26.2387,2.7616,5.4967,0.5534,2.5977,5,0.6605,15.8525,0.6197,2.0877,0
30.806,105.1049,276.7145,497.375,44.4793,33.7114,3.1716,6.3029,0.7103,3.0351,4,0.5653,36.7242,0.0071,0.8776,1
15.3872,64.9847,78.8722,133.2812,32.0813,32.0576,4.7814,4.1665,0.7412,2.5663,5,0.663,36.8939,0.1722,0.1423,1
4.8496,61.581,182.5104,109.6386,32.6649,57.5178,3.2215,4.0863,0.5789,2.5671,5,0.7601,40.3219,1.6176,3.878,3
0.606,1.5508,3.861,4.5542,21.0073,22.2336,3.7235,3.9357,0.3109,1.9895,4,0.3201,14.1772,0.0815,0.1963,0
9.1557,61.2058,138.5314,207.704,30.3573,31.9992,3.108,4.0232,0.6279,2.0824,4,0.4924,25.6002,0.1763,0.0671,0
31.007,77.1889,118.4305,175.4204,33.5594,21.6101,3.0308,4.6689,0.2051,3.9868,5,0.5643,14.8376,0.0592,0.7096,0
3.6061,14.2056,32.5229,35.3161,16.5326,29.8977,2.6086,4.9356,0.8186,2.2764,5,0.4297,18.5748,0.0299,0.0817,0
1.5411,8.3061,20.0826,43.3946,16.9887,30.2233,3.4902,6.0262,0.687,3.2681,5,0.6928,17.7294,0.1134,0.6239,0
31.4031,76.9324,149.6421,294.7776,47.8651,39.759,2.9346,3.591,0.5751,1.6044,5,0.2748,29.8759,0.8284,1.6464,2
4.4126,66.9039,83.1565,163.4043,32.9036,29.4027,4.5463,4.6586,0.7319,2.6343,4,0.7719,26.1944,0.3554,0.0832,0
2.9621,27.6033,79.7797,101.7572,20.7087,31.4694,3.3032,3.4593,0.4547,1.9763,4,0.6382,29.3929,0.4582,0.5944,1
21.813,73.6905,122.7544,211.0964,39.1639,29.5575,3.3599,4.7049,0.7565,2.473,5,0.7346,30.7631,0.4668,0.9718,2
0.5962,9.8283,28.9813,18.5071,21.1471,21.7916,3.2378,6.9726,0.637,3.1583,5,0.9045,25.2288,0.3488,2.0172,0
27.4103,68.6264,201.9029,315.3615,28.7596,27.7832,3.734,4.1632,0.6393,2.4272,5,0.8412,39.6484,0.6797,1.2521,2
5.4478,84.6799,110.0707,150.7946,34.809,29.9445,4.7418,6.7525,0.552,3.7532,5,0.4811,42.6943,0.2756,0.1481,0
0.3639,2.1187,2.9911,5.1287,19.8071,33.5906,2.4642,3.463,0.5667,2.8003,5,0.5326,13.2068,0.2183,2.2123,0
13.9049,64.6454,137.5381,201.1221,32.6477,37.4716,3.65,3.8397,0.6777,2.7212,4,0.5503,30.44,0.2818,2.2632,2
9.7062,23.4063,32.3656,36.7372,25.889,31.1232,1.9881,3.9574,0.4855,2.3866,4,1.0,11.2617,0.3871,0.7313,0
3.8886,26.6891,51.2708,104.9671,25.0978,30.9826,4.5009,4.4749,0.4405,2.0772,5,0.385,28.4121,0.0464,0.0805,0
7.8134,24.8056,64.3721,39.0635,24.139,19.2335,3.3027,4.1459,0.7423,2.1671,4,0.644,26.5515,0.2102,0.7795,0
9.3718,68.3963,145.5963,94.9364,20.3356,37.3179,2.0546,5.064,0.6703,2.8936,5,0.8984,22.4134,0.6559,1.2257,2
24.6152,59.0656,68.6743,132.5519,24.0657,27.4328,2.2518,1.5523,0.4763,2.1469,4,0.6846,22.0193,0.3419,0.6173,0
17.4206,99.2425,297.2728,315.4775,40.0152,38.977,4.1325,3.3201,0.6147,2.4388,4,0.65,46.0628,0.8806,2.3423,3
31.2338,81.0367,138.2018,265.0861,32.8063,43.5315,1.9018,6.1945,0.6066,2.4012,5,0.9524,25.182,0.3726,0.8634,2
1.818,20.7364,26.9675,49.9348,18.4849,31.4967,3.6505,2.8924,0.5069,3.6123,5,0.3824,16.102,0.2567,1.3035,0
3.2104,43.8943,128.9731,271.54,29.7663,24.8135,3.0143,3.9434,0.6288,2.6975,5,0.7916,33.7393,1.1237,1.2616,1
12.8688,40.6289,45.3524,31.9059,25.4754,32.8664,3.2247,4.9125,0.5965,2.7661,5,0.5645,20.4151,0.5272,1.032,0
12.2655,97.8877,179.6407,233.9701,38.0672,35.7896,2.7935,4.2545,0.7176,2.0859,5,0.7396,42.0292,0.455,1.1105,2
16.5997,51.6861,136.2215,252.221,29.0143,30.4758,2.5424,3.4501,0.6547,2.092,5,0.8995,31.71,0.4182,0.9195,1
3.7421,9.697,19.3571,29.9005,24.5199,28.4877,2.9613,4.7451,0.5303,1.9796,5,0.5934,24.5629,0.7742,0.3253,0
5.7286,16.6184,21.9552,20.9917,25.2286,37.5083,3.9148,5.1358,0.5268,2.5343,4,0.6782,22.5449,0.1359,2.8737,0
9.4534,46.7889,68.1001,75.364,28.3989,36.9806,3.1367,3.703,0.6568,1.6027,4,0.8904,21.6185,0.1996,0.1715,2
4.1765,34.2717,58.8731,67.4314,19.4265,30.2297,3.7791,4.7074,0.3665,3.051,4,0.4117,23.5247,0.0791,1.0435,0
2.1568,6.5955,15.1221,25.1551,16.728,19.7675,3.182,5.1608,0.4536,2.8745,5,0.8337,14.5293,0.5346,0.9913,0
8.8178,24.4457,57.3762,108.7444,23.5446,36.651,3.9501,5.3805,0.5761,1.8686,5,0.5963,22.52,0.141,1.263,0
40.9835,97.8762,195.5016,424.112,40.9362,26.8614,3.7734,4.6701,0.5829,2.4573,5,0.8691,23.1833,0.3077,0.2121,2
5.7773,50.5836,118.2616,167.3977,29.5504,34.7147,2.9134,6.0095,0.7287,3.2938,4,0.6664,36.3175,0.4781,0.7467,0
16.5244,75.1151,86.1828,141.9299,28.1518,34.2093,2.5417,4.3473,0.4161,2.5765,5,0.6042,26.5086,0.0831,0.6364,0
9.815,24.2203,52.3074,102.6671,21.1802,17.8884,4.2601,3.317,0.542,1.851,5,0.7294,22.1357,0.183,0.617,0
23.1484,83.9508,142.2402,307.5151,39.4466,33.6487,2.668,4.0815,0.599,3.3215,4,0.9155,32.2987,0.647,1.3392,2
4.1341,31.4369,66.3345,40.3243,24.4191,37.1163,3.8507,5.5121,0.5581,3.2059,5,0.6214,20.93,0.3579,2.6367,0
13.876,31.7775,33.5667,28.3241,16.1358,38.0972,3.428,3.4066,0.503,3.3317,5,0.6098,8.5837,0.1696,2.4198,0
6.4031,44.8657,57.0083,46.2525,22.2455,33.9389,2.9832,2.0581,0.5174,2.0103,5,0.9124,24.7496,1.1103,4.4769,2
10.6356,53.8505,118.4474,208.5968,25.9092,17.1825,3.7865,4.7597,0.6329,4.471,5,0.6812,31.8623,0.2945,1.0225,0
10.3031,24.7605,46.5601,33.306,19.4983,43.2166,4.6311,3.8561,0.5646,2.8114,5,0.6361,33.6395,0.5308,2.1787,1
5.5554,32.786,55.4938,44.4419,22.648,36.2882,3.963,6.5481,0.5509,2.5568,4,0.6452,22.5594,0.2,0.8672,0
30.4802,81.3426,89.0947,122.7127,29.7946,23.3734,3.5164,4.5665,0.4468,2.782,5,0.8694,26.5466,0.3415,1.6682,0
7.2754,43.3215,120.9775,147.3877,32.2912,26.6979,4.8593,5.5372,0.8973,3.1118,5,0.8416,39.8138,0.0206,0.452,0
1.4966,7.767,9.6674,18.5962,14.6649,34.8498,1.8932,3.8095,0.619,3.5354,5,0.5289,19.0417,0.508,2.6872,0
1.6788,14.793,20.1305,14.3305,15.6822,38.4383,2.399,4.8939,0.805,2.0916,5,0.5983,21.0643,0.0455,1.3146,0
7.8184,93.25,192.1745,139.932,28.4934,29.0963,2.982,4.6715,0.5635,2.4009,5,0.8614,25.1645,0.0708,0.9505,0
1.8367,6.621,7.1223,8.06,15.0078,39.6042,4.6774,5.6794,0.6158,2.1327,4,0.7888,30.6119,0.8669,0.6124,0
5.3909,17.7491,42.8705,65.0327,28.4509,18.6579,4.2486,4.4914,0.6661,1.6127,5,0.2476,33.9223,0.2425,0.3131,0
14.2397,107.2625,203.6491,229.213,39.0085,24.6603,1.8553,3.7764,0.5842,2.7526,5,0.7398,30.6908,0.0496,1.1395,2
40.3775,113.9361,330.7817,570.5077,49.6537,16.4851,3.0073,5.3386,0.6157,3.165,5,0.6718,42.8511,0.6264,0.2819,3
8.5957,26.7236,60.6561,115.6916,28.7354,25.8208,2.2086,3.5858,0.6308,2.1269,4,0.8904,28.1628,0.279,0.7325,0
82.7381,186.9917,468.071,396.6039,54.6862,45.0646,3.3636,3.4827,0.5719,2.2049,5,0.9867,63.2891,2.0,5.2688,3
6.5446,15.594,21.138,36.5225,17.3379,49.4624,4.2116,4.2559,0.587,2.2075,5,0.6338,25.2762,0.5097,1.3365,0
6.8085,34.1188,81.6997,99.3564,27.2728,34.8767,4.2781,3.9739,0.7345,3.192,5,1.0,28.788,0.3026,1.1548,0
4.5505,24.5145,54.8279,78.655,23.799,27.8926,3.6412,4.3167,0.4739,2.2851,4,0.3762,14.611,0.4371,1.4616,0
17.5598,117.6132,296.3107,608.5297,54.4267,31.2269,3.0175,3.6321,0.8268,1.2705,4,0.671,42.1378,0.2715,0.2853,3
0.6597,4.4486,12.9285,10.0439,24.2111,36.7867,3.3141,5.42,0.676,2.6479,5,0.7012,25.8341,1.2263,2.3641,0
40.0482,179.0558,360.2135,611.66,55.8544,20.4962,4.015,5.4055,0.5628,2.338,5,0.8239,43.7215,0.3723,1.5022,3
11.1091,55.8626,92.3868,148.7334,28.2901,28.42,5.5126,5.1306,0.7184,1.9597,5,0.8695,21.4837,0.2946,0.4118,0
22.3492,53.6099,72.5563,124.2935,24.6058,44.4791,2.3334,5.0319,0.7099,2.6068,5,0.9067,23.6829,0.1921,1.6195,1
3.6501,10.9239,12.6975,16.0412,16.03,24.6343,4.83,2.452,0.6435,2.7077,5,0.8371,16.0738,0.3487,0.7838,0
8.2343,18.8164,33.8726,24.5129,25.5961,27.0078,3.6197,4.4163,0.5873,2.4157,5,0.7576,35.7787,0.1331,2.7415,0
8.3718,34.9603,56.5511,63.3121,25.889,33.1055,4.1382,5.1578,0.3896,2.4964,5,0.6648,15.6001,0.0162,0.1802,0
42.4312,151.6692,368.8226,777.734,57.4249,35.2651,3.5666,5.6407,0.511,1.5759,5,0.4898,49.1857,0.7623,1.5559,3
2.9208,39.9274,58.4102,68.8129,28.0999,28.0,4.6638,4.0961,0.611,2.0127,5,0.6507,36.8102,1.1425,0.3795,1
12.5072,33.5746,72.4933,102.4831,16.2198,33.6157,3.6967,5.6035,0.6652,2.7723,5,0.6701,19.848,0.27,2.9774,0
8.8754,26.4377,60.6126,53.1706,18.347,37.8635,2.8161,4.6074,0.6115,3.0282,5,0.4623,16.5044,0.0452,0.071,0
6.4281,50.0515,77.5686,128.8625,37.3406,48.6916,3.8051,1.717,0.6562,2.1307,5,0.8408,21.8346,1.1161,3.5437,2
2.3598,25.5848,37.816,39.1611,25.1344,31.99,4.4141,4.2008,0.5704,3.7043,4,0.5642,18.0887,0.0675,0.0379,0
2.0202,20.5784,43.5258,52.675,20.6594,32.6696,3.4002,3.4599,0.6858,2.4652,5,0.8034,23.5917,0.6246,1.8965,0
13.5878,45.1596,121.7991,97.6947,26.0476,45.2196,1.5333,3.6879,0.8842,2.164,5,0.7636,25.3473,0.517,2.0191,0
1.3968,11.3804,19.0555,18.6809,18.3377,28.6067,3.2966,5.352,0.6243,2.6942,5,0.4816,13.6128,0.8778,0.2184,0
0.7816,7.3943,13.9482,19.0856,23.2206,22.4052,3.4882,4.5975,0.5864,2.8039,5,0.5253,21.3372,0.285,1.1743,0
9.0598,24.22,28.0311,32.2892,19.0462,35.002,3.3596,3.7816,0.6018,2.6236,5,0.5823,27.889,0.9245,1.4302,0
4.5601,29.6929,80.8287,167.2606,26.8141,41.6094,2.9541,3.6234,0.7085,2.5726,4,0.6108,21.4814,0.3521,0.9527,1
12.2708,60.2737,97.7734,113.8557,30.3273,35.8884,4.5907,4.738,0.5979,2.9267,5,0.9602,25.2551,0.8206,0.5441,1
14.789,195.0463,517.2275,503.383,56.8442,32.2239,1.2643,4.1156,0.7064,3.4022,5,0.7405,61.915,1.2414,2.5005,3
5.4427,27.1672,40.1838,62.3818,19.6349,21.4129,3.4846,4.9966,0.7224,2.0118,5,0.5708,20.947,1.1681,1.1729,0
3.965,15.6023,27.978,50.5177,30.9583,32.533,3.4972,3.4737,0.8354,2.1035,5,0.8259,21.7556,0.076,1.0987,0
15.7283,52.6505,123.9678,268.408,32.9356,42.8652,5.2854,3.9194,0.6631,2.6489,5,0.975,42.3963,1.1369,3.6546,3
0.954,16.7563,18.9124,33.4425,15.1939,23.1271,3.387,3.1804,0.6172,3.108,5,0.609,25.3364,0.3699,0.6663,0
34.6098,88.4721,100.2221,178.0805,33.5208,31.042,3.8011,3.7465,0.6489,1.4946,5,0.6876,27.9767,0.646,0.6921,2
0.3129,5.1701,12.8163,22.3857,16.8744,29.9001,3.5125,6.4778,0.6034,2.6819,5,0.5892,19.0397,0.011,1.9431,0
4.9708,50.5307,108.678,232.2333,27.064,27.4184,3.485,3.5635,0.6278,3.5927,5,0.8068,18.8458,0.8537,0.4509,1
16.8482,45.2408,108.0871,83.7682,23.0241,34.9834,4.9867,3.8266,0.7827,2.7502,5,0.7894,33.2134,0.5648,1.1489,1
3.9375,32.4136,71.5156,121.8127,21.3224,36.5464,2.3995,3.4759,0.5429,2.9396,5,0.747,15.7373,0.2307,3.0349,2
14.3178,39.1078,63.501,46.7365,26.355,36.4626,2.7995,4.1167,0.4338,2.6622,5,0.7169,12.0861,0.2689,0.5999,1
7.8363,33.8703,57.569,58.2576,27.0085,25.1855,4.0788,4.2276,0.6214,2.7733,5,0.4777,14.1481,0.0055,0.8758,0
4.8004,14.2587,23.5269,35.1285,17.9011,19.8321,3.6312,5.5183,0.6288,3.0114,4,0.4259,26.373,0.4199,0.737,0
33.5131,100.5026,248.8926,213.5501,41.5259,35.0991,3.1451,3.8943,0.7327,2.1253,5,0.6956,38.1789,0.3909,0.8315,2
1.985,6.9842,17.3058,36.3005,17.482,28.9526,3.3365,4.4142,0.584,1.7994,5,0.4938,7.2103,0.2176,0.3048,0
5.5452,61.6358,162.0859,231.167,32.314,47.7065,4.2225,2.4259,0.5451,2.9472,5,0.742,31.9879,0.9198,3.5987,3
3.6555,13.3153,21.736,35.1126,19.8431,48.0761,3.8366,3.4352,0.524,2.6257,5,0.4415,16.662,0.4115,0.9289,0
25.0503,56.3956,68.6099,84.0078,20.883,48.9255,2.7583,5.3857,0.522,3.7242,5,0.6045,24.1456,0.8744,0.8912,1
1.1915,21.2972,61.3797,36.8622,24.0735,25.4791,3.614,3.4442,0.4944,1.7575,5,0.6167,16.8795,1.2653,0.0162,0
28.8405,65.3704,180.9538,233.0528,32.718,37.555,3.3552,5.0676,0.4471,3.1533,5,0.2518,41.2875,0.4222,0.6146,1
2.3136,11.6299,20.5344,31.3103,20.0529,39.9676,3.8234,3.3744,0.3183,2.0106,5,0.5406,23.5449,0.7052,2.0993,1
5.2332,17.8313,22.0793,42.5383,16.7668,39.0668,3.111,4.1271,0.7095,2.7251,5,0.7475,18.6706,0.237,0.1496,0
2.832,6.5984,10.6747,13.2179,25.605,30.1648,2.3125,6.0149,0.6281,2.9971,5,0.9786,18.9344,0.8137,0.0335,0
19.0037,62.1287,180.1227,183.1193,29.4848,43.2333,4.0051,5.0451,0.8754,2.5993,5,0.9712,30.6574,0.293,0.9888,1
3.3412,15.8529,30.2644,46.0943,16.5192,33.0038,3.8938,2.3478,0.4105,2.6606,4,0.7406,32.3108,0.6008,3.1483,1
9.7211,62.6243,101.7509,83.417,28.4012,34.0248,4.6738,7.5214,0.8561,2.5204,5,0.7539,27.8367,1.0055,1.694,0
9.9925,31.4139,83.8266,183.8056,19.3582,20.6973,2.2154,3.2614,0.5816,2.6238,5,0.862,21.9073,0.2196,1.0658,0
0.14,1.0139,3.0106,3.1717,14.7355,38.1581,3.3367,6.1663,0.3949,1.8642,5,0.5159,14.4095,0.2814,1.7613,0
11.6055,68.0691,112.1184,235.5623,26.3524,30.9167,3.1926,3.8538,0.34,2.0452,4,0.4459,24.3651,0.5315,0.2375,1
0.9875,9.4924,16.9706,34.4747,29.6091,36.7182,3.0434,3.0712,0.5316,2.5795,4,0.5387,36.3714,0.503,1.1801,0
2.623,14.9635,41.7482,76.6734,19.6792,34.8809,2.0131,3.8489,0.7186,2.6338,4,0.63,6.528,0.3574,0.5893,0
26.1505,60.3731,62.4591,103.6327,28.3667,34.4475,2.4403,3.6467,0.6357,2.5385,5,0.7938,22.6295,0.3769,0.8157,0
4.3592,16.223,30.3581,18.2827,23.9129,32.6343,3.6435,3.7518,0.553,1.953,5,0.4856,17.2598,0.3172,1.4869,1
6.9207,66.9636,145.8204,234.9984,32.8798,39.2928,2.9502,4.3597,0.7481,3.1832,5,0.7763,31.5132,0.4078,1.9479,2
5.1624,11.8531,21.7135,27.1232,18.1503,31.4089,2.6562,4.778,0.6162,2.7847,5,0.6447,25.312,0.4375,0.6926,0
3.7727,9.779,12.6483,8.5302,11.9949,21.3584,4.6874,5.7204,0.3952,2.7633,4,0.5144,25.3092,0.1348,0.7931,0
24.0016,86.7532,130.0058,230.2617,36.0591,37.5516,5.5363,4.5144,0.7682,2.6202,5,0.8932,33.1218,0.2503,1.7019,3
1.1524,10.1294,29.4079,57.1627,31.2215,26.528,3.3492,4.3775,0.4651,1.977,4,0.865,27.4827,0.6187,0.1938,0
44.4575,107.1575,226.0959,245.2518,38.203,22.4059,2.048,3.5774,0.462,1.6147,4,0.7653,35.3325,0.5573,1.3043,1
2.2544,7.2909,11.3828,17.2028,18.816,24.8221,3.7568,4.0197,0.572,2.6371,5,0.9371,6.5825,0.4209,0.5627,0
1.4898,24.1061,65.3567,132.4705,21.8488,35.2667,1.5232,3.7959,0.6438,2.2057,5,0.7022,14.5016,0.3511,0.406,0
6.7482,106.2831,224.8615,149.5136,26.1919,32.2278,2.1848,2.9268,0.5166,2.2485,5,0.6617,31.4948,0.9081,1.15,2
0.6126,5.5384,9.3433,9.7151,19.1922,15.9385,3.7723,6.8509,0.3713,3.0097,5,0.6448,14.9205,0.2985,1.4041,0
23.051,165.6651,330.9146,652.903,56.1822,29.9308,2.1546,4.5424,0.5214,2.4872,5,0.4893,33.4994,0.4399,0.2753,3
1.0324,4.0868,11.82,17.7756,12.4868,42.3538,3.1336,4.555,0.729,2.9899,5,0.6764,10.3914,0.4915,0.0862,0
10.8475,27.5248,35.8697,51.4986,21.8641,29.3896,2.0647,5.5177,0.5997,2.2059,4,0.6503,25.4708,0.816,1.3906,0
3.3729,34.034,99.03,105.6122,24.8522,31.6762,3.4506,1.7185,0.7454,2.3993,5,0.5811,27.4476,0.344,1.9765,1
18.2776,44.28,119.2002,185.2657,25.7611,41.3439,4.4109,6.5387,0.6676,2.5176,4,0.5241,29.4633,0.2625,0.7396,0
3.8832,10.5318,26.0589,19.94,26.7246,39.3639,2.8484,3.4411,0.5286,1.515,5,0.8281,33.4882,0.6811,2.2174,0
2.3909,17.856,51.919,90.4167,23.507,41.174,3.3825,3.4167,0.5067,2.1291,5,0.794,18.1279,0.3287,1.7776,1
38.9546,93.8729,190.2683,241.3401,40.4345,10.8196,2.6657,3.7571,0.6249,3.4116,5,0.8116,35.0955,0.2976,0.942,2
18.1296,40.2888,43.4591,74.654,27.078,46.8682,2.7288,5.2843,0.6256,2.1976,5,0.5459,15.7888,1.2203,1.0816,1
3.1587,15.5014,27.7339,22.0124,24.1585,38.0912,2.6518,6.4444,0.6151,2.693,5,0.8607,18.7526,0.2634,1.1134,0
2.4198,42.7487,98.2125,206.3527,32.2391,52.6918,4.1073,5.9395,0.6267,2.153,4,0.7791,31.0177,0.7012,0.5895,0
1.6967,7.083,8.1573,12.2958,18.4977,26.7414,2.1278,3.8181,0.5821,2.162,5,0.583,17.342,0.9139,1.7554,0
44.3886,105.5782,305.6947,525.3377,56.0951,18.8924,3.1013,2.5017,0.5846,2.7289,5,0.7287,46.3837,2.4861,1.452,3
11.5561,60.2799,123.9283,130.5027,30.1411,33.0577,3.7688,3.8856,0.494,1.8843,5,0.3298,32.291,0.8676,0.1239,1
10.1438,22.7873,41.345,75.5963,21.8102,30.797,4.2188,3.6605,0.4624,3.0703,5,0.9818,19.293,0.2001,0.5612,0
7.1327,24.0773,71.8174,74.4744,26.7433,38.2293,3.7965,2.6552,0.6969,3.0307,5,0.7077,18.9713,0.3503,0.7223,1
0.7339,6.0916,13.6929,18.3904,14.6792,41.5994,3.3346,4.8829,0.4712,2.9519,5,0.5173,5.9192,0.3072,0.1383,0
20.8963,47.9012,72.852,46.5613,31.5706,32.3016,2.888,4.3044,0.3561,1.3264,5,0.8598,17.9523,0.3669,0.7558,1
7.0261,18.8546,41.8119,32.9786,22.0058,31.0743,4.2328,4.8006,0.5549,2.613,5,0.4701,20.1397,0.1066,0.1572,0
26.9343,73.8449,139.3672,250.5041,32.5293,37.1818,2.6195,5.0317,0.6358,3.7243,4,0.7292,29.2653,0.85,0.3754,2
2.5288,43.1396,82.3735,88.0149,24.7782,30.9494,2.633,4.9847,0.5781,1.4796,5,0.7736,9.3295,0.6541,0.5022,0
2.2329,21.1113,42.1364,58.6774,27.2092,30.2801,4.6172,4.2356,0.4446,3.5604,4,0.8082,32.2723,0.4114,0.4833,0
